session_id,typing_speed_wpm,keystroke_interval_std_ms,session_duration_sec,login_hour,geo_distance_from_home_km,failed_pin_attempts,device_change_flag,is_anomaly
SESS-002981,40.6,63.5,93.5,15,3.6,0,0,0
SESS-002982,37.6,78.9,98.8,18,1.0,0,0,0
SESS-002983,23.8,77.5,103.7,14,0.0,0,0,0
SESS-002984,51.7,76.4,292.9,16,1.1,0,0,0
SESS-002985,57.3,111.0,117.7,7,18.5,0,0,0
SESS-002986,44.5,79.7,198.3,21,0.5,0,0,0
SESS-002987,55.1,77.4,132.0,7,5.8,0,0,0
SESS-002988,43.7,99.5,756.3,15,0.6,0,0,0
SESS-002989,52.7,98.5,205.6,14,2.2,0,0,0
SESS-002990,62.7,90.9,182.2,12,10.5,0,0,0
SESS-002991,54.3,77.6,245.9,10,4.0,0,0,0
SESS-002992,29.1,83.6,77.2,8,1.5,0,0,0
SESS-002993,45.1,55.9,316.0,16,3.0,0,0,0
SESS-002994,42.2,78.2,130.9,10,2.1,0,0,0
SESS-002995,48.4,73.8,134.0,10,2.8,0,0,0
SESS-002996,42.3,71.8,181.5,22,1.7,0,0,0
SESS-002997,61.4,48.7,522.5,18,0.9,0,0,0
SESS-002998,44.5,85.5,70.7,16,1.9,0,0,0
SESS-002999,42.1,77.3,93.3,13,0.6,0,0,0
SESS-003000,45.1,103.1,259.8,7,7.7,0,0,0
SESS-003001,50.4,66.2,131.9,22,1.2,0,0,0
SESS-003002,65.3,64.3,147.4,21,3.6,0,0,0
SESS-003003,36.3,83.7,145.4,19,0.2,0,0,0
SESS-003004,45.0,75.0,226.5,8,3.3,0,0,0
SESS-003005,42.2,63.7,452.9,9,0.4,0,0,0
SESS-003006,59.3,96.5,502.8,17,0.2,1,0,0
SESS-003007,56.6,106.2,140.3,22,1.5,0,0,0
SESS-003008,57.5,104.7,84.9,17,10.9,0,0,0
SESS-003009,37.3,93.2,96.3,16,10.1,0,0,0
SESS-003010,44.1,94.6,276.4,10,1.1,0,0,0
SESS-003011,36.3,1.8,71.4,8,2100.2,4,1,1
SESS-003012,49.9,87.1,283.9,20,4.5,0,0,0
SESS-003013,33.1,105.6,241.8,22,14.4,0,0,0
SESS-003014,57.1,90.1,115.5,6,11.8,0,0,0
SESS-003015,37.7,94.3,88.6,10,15.7,0,0,0
SESS-003016,48.9,107.7,551.8,15,0.7,0,0,0
SESS-003017,27.6,95.2,55.0,7,4.0,0,0,0
SESS-003018,29.9,78.7,109.0,14,2.6,0,0,0
SESS-003019,42.8,85.4,289.3,13,1.0,0,0,0
SESS-003020,38.5,82.6,52.8,11,2.1,0,0,0
SESS-003021,42.5,77.5,314.4,14,0.7,0,0,0
SESS-003022,48.5,121.0,475.8,10,16.6,0,0,0
SESS-003023,51.3,80.3,70.0,9,0.1,0,0,0
SESS-003024,40.6,89.4,369.3,17,1.3,0,0,0
SESS-003025,46.3,100.8,284.3,15,1.9,0,0,0
SESS-003026,48.4,76.0,286.8,16,11.5,0,0,0
SESS-003027,27.9,91.3,375.0,18,4.5,0,0,0
SESS-003028,29.7,84.1,144.8,11,2.7,0,0,0
SESS-003029,29.6,119.6,511.6,11,3.8,0,0,0
SESS-003030,48.3,89.5,512.7,7,2.8,0,0,0
SESS-003031,51.2,57.9,135.2,11,5.0,0,0,0
SESS-003032,45.6,46.3,301.5,17,2.2,0,0,0
SESS-003033,42.4,76.1,433.7,8,12.4,0,0,0
SESS-003034,55.8,80.1,230.4,9,7.4,0,0,0
SESS-003035,22.4,96.6,110.6,7,2.2,0,0,0
SESS-003036,54.9,48.6,707.8,13,10.6,0,0,0
SESS-003037,42.3,71.4,76.6,20,0.6,1,0,0
SESS-003038,38.7,77.4,102.8,21,17.5,0,0,0
SESS-003039,45.9,43.7,135.3,20,0.1,0,0,0
SESS-003040,63.6,89.3,250.5,17,6.4,0,0,0
SESS-003041,49.7,88.8,112.8,9,2.0,0,0,0
SESS-003042,43.3,83.0,422.8,20,1.4,0,0,0
SESS-003043,34.5,95.5,88.3,21,4.8,0,0,0
SESS-003044,44.4,74.8,88.9,10,1.7,0,0,0
SESS-003045,45.8,111.1,117.0,14,7.5,0,0,0
SESS-003046,61.2,95.0,270.1,6,4.1,0,0,0
SESS-003047,45.2,89.5,152.4,17,3.1,0,0,0
SESS-003048,40.5,66.6,93.5,9,11.7,0,0,0
SESS-003049,51.0,84.3,264.7,6,1.8,0,0,0
SESS-003050,36.7,70.7,376.5,16,0.2,0,0,0
SESS-003051,34.0,99.8,457.7,10,12.9,0,0,0
SESS-003052,48.8,77.8,560.2,18,4.4,0,0,0
SESS-003053,34.7,117.0,191.5,10,0.3,0,0,0
SESS-003054,54.3,68.7,90.2,21,18.7,0,0,0
SESS-003055,50.7,78.1,85.7,10,8.3,0,0,0
SESS-003056,39.3,74.7,65.7,18,1.0,0,0,0
SESS-003057,46.7,84.1,247.0,20,3.3,0,0,0
SESS-003058,45.5,70.3,183.4,7,14.2,0,1,0
SESS-003059,19.4,84.4,283.4,11,2.3,0,0,0
SESS-003060,27.6,83.2,263.3,9,10.5,0,1,0
SESS-003061,37.2,82.7,170.0,6,2.5,0,0,0
SESS-003062,45.7,80.6,143.6,6,2.5,0,0,0
SESS-003063,47.7,65.6,195.1,11,5.2,0,0,0
SESS-003064,47.8,93.4,455.5,12,11.7,0,0,0
SESS-003065,44.5,53.6,229.4,20,1.5,0,0,0
SESS-003066,30.1,64.2,258.0,18,13.0,0,0,0
SESS-003067,50.0,70.3,103.9,12,12.1,0,0,0
SESS-003068,66.6,106.7,84.1,6,2.3,0,0,0
SESS-003069,64.1,73.4,408.5,10,0.6,0,0,0
SESS-003070,46.0,43.1,257.6,18,1.8,0,0,0
SESS-003071,30.6,82.6,127.7,15,1.9,0,0,0
SESS-003072,46.2,57.1,63.4,7,1.0,0,0,0
SESS-003073,37.6,104.4,233.6,14,0.5,0,0,0
SESS-003074,45.1,45.1,286.9,12,2.6,0,0,0
SESS-003075,44.4,79.9,124.9,14,11.4,0,0,0
SESS-003076,60.0,57.2,230.2,19,1.1,0,0,0
SESS-003077,15.0,79.2,295.4,21,2.6,0,0,0
SESS-003078,25.1,100.5,167.0,21,15.6,0,0,0
SESS-003079,30.8,74.5,377.0,16,1.2,0,0,0
SESS-003080,47.1,92.3,132.5,10,1.5,0,0,0
SESS-003081,32.5,54.8,69.4,6,0.6,0,0,0
SESS-003082,42.9,57.8,128.8,10,9.6,0,0,0
SESS-003083,56.2,57.5,104.4,11,4.1,0,0,0
SESS-003084,46.5,64.3,140.6,15,8.0,0,0,0
SESS-003085,51.5,75.3,210.5,7,10.8,0,0,0
SESS-003086,40.5,54.0,380.3,9,13.2,0,0,0
SESS-003087,38.1,44.2,50.0,19,1.0,0,1,0
SESS-003088,42.0,42.5,102.5,16,1.6,0,0,0
SESS-003089,43.7,106.1,1009.6,18,3.9,0,0,0
SESS-003090,38.2,46.4,193.7,14,5.2,0,0,0
SESS-003091,42.6,94.5,219.2,7,12.1,1,0,0
SESS-003092,53.5,70.7,92.3,19,6.9,0,0,0
SESS-003093,51.8,110.2,164.6,18,13.4,0,1,0
SESS-003094,40.3,72.9,343.0,17,0.3,0,0,0
SESS-003095,52.1,81.7,267.4,17,10.9,1,0,0
SESS-003096,45.3,87.0,321.0,13,0.7,0,0,0
SESS-003097,61.6,79.7,144.3,9,14.0,0,0,0
SESS-003098,45.9,97.5,88.4,17,0.7,0,0,0
SESS-003099,44.0,90.6,154.1,11,2.2,0,0,0
SESS-003100,42.6,86.1,157.3,10,2.0,0,0,0
SESS-003101,44.1,59.3,57.1,8,1.5,0,0,0
SESS-003102,32.6,57.4,562.7,21,7.7,0,0,0
SESS-003103,38.8,78.7,148.0,22,14.5,0,0,0
SESS-003104,26.4,94.3,157.5,13,5.4,0,0,0
SESS-003105,44.4,47.6,446.0,16,5.1,0,1,0
SESS-003106,54.8,60.9,327.9,6,1.4,0,0,0
SESS-003107,37.4,77.2,110.8,16,3.7,1,0,0
SESS-003108,26.1,101.0,54.7,18,8.0,0,0,0
SESS-003109,41.2,94.9,77.1,18,10.2,0,0,0
SESS-003110,41.8,79.6,121.8,20,2.4,0,0,0
SESS-003111,48.7,101.5,322.5,8,4.6,0,0,0
SESS-003112,53.5,80.8,190.2,18,5.1,0,0,0
SESS-003113,52.2,85.3,296.2,20,0.1,0,0,0
SESS-003114,44.5,60.7,310.7,20,5.8,0,0,0
SESS-003115,25.0,51.7,77.8,18,2.8,0,0,0
SESS-003116,41.7,83.3,162.3,9,10.3,0,0,0
SESS-003117,40.1,115.2,139.1,7,0.5,0,0,0
SESS-003118,66.1,60.1,121.3,18,3.8,0,0,0
SESS-003119,47.9,109.8,281.8,17,0.1,0,0,0
SESS-003120,46.7,69.2,85.6,20,12.0,0,0,0
SESS-003121,36.0,43.9,77.7,19,6.3,0,0,0
SESS-003122,58.5,87.8,288.5,7,4.5,0,0,0
SESS-003123,46.3,107.2,230.2,20,7.9,0,0,0
SESS-003124,59.4,54.1,118.4,12,7.3,0,1,0
SESS-003125,44.0,75.1,249.0,20,10.5,0,0,0
SESS-003126,26.0,68.6,63.8,6,4.2,1,0,0
SESS-003127,50.5,32.3,138.5,15,0.7,0,0,0
SESS-003128,61.2,64.0,146.6,6,2.2,0,0,0
SESS-003129,35.2,70.4,96.1,15,5.3,0,0,0
SESS-003130,26.6,45.6,118.0,11,9.9,0,0,0
SESS-003131,55.7,55.0,175.1,13,10.4,0,0,0
SESS-003132,47.3,98.4,161.1,22,0.9,0,0,0
SESS-003133,39.6,87.2,453.0,20,7.1,0,0,0
SESS-003134,33.1,79.0,167.0,18,2.0,0,0,0
SESS-003135,43.3,80.6,116.1,19,4.4,0,0,0
SESS-003136,53.9,77.8,459.2,17,2.8,0,1,0
SESS-003137,44.2,72.8,94.7,10,4.5,0,0,0
SESS-003138,26.0,84.2,173.2,10,0.7,0,0,0
SESS-003139,70.3,82.9,104.8,10,2.0,0,0,0
SESS-003140,53.9,98.5,183.3,7,5.7,0,0,0
SESS-003141,67.1,114.6,108.3,17,1.8,0,0,0
SESS-003142,52.7,71.3,382.9,19,1.4,0,0,0
SESS-003143,43.9,114.6,490.6,11,0.4,0,0,0
SESS-003144,40.6,92.3,160.5,6,10.8,1,0,0
SESS-003145,104.6,15.6,6.4,10,3757.8,3,1,1
SESS-003146,55.2,102.7,130.7,19,0.2,0,0,0
SESS-003147,33.3,52.6,415.0,9,0.6,0,0,0
SESS-003148,39.8,102.9,272.2,9,2.2,0,0,0
SESS-003149,45.1,39.5,113.0,18,3.7,0,0,0
SESS-003150,51.6,74.7,140.6,21,23.4,0,0,0
SESS-003151,47.6,38.5,43.3,17,5.0,0,0,0
SESS-003152,35.6,62.1,328.8,17,32.6,0,0,0
SESS-003153,44.5,78.0,161.5,7,2.5,0,0,0
SESS-003154,55.0,67.0,125.6,15,2.2,0,0,0
SESS-003155,51.0,69.5,40.3,17,1.8,0,0,0
SESS-003156,42.0,102.5,178.9,9,15.5,0,0,0
SESS-003157,25.0,50.6,196.7,21,1.5,0,0,0
SESS-003158,40.9,61.7,147.5,11,0.3,0,0,0
SESS-003159,49.5,91.4,265.5,9,5.1,0,0,0
SESS-003160,39.7,79.6,151.2,10,3.1,0,0,0
SESS-003161,34.7,105.8,377.4,22,3.2,0,0,0
SESS-003162,30.5,79.3,158.1,20,2.1,0,0,0
SESS-003163,55.9,78.1,67.8,10,1.6,0,0,0
SESS-003164,48.8,83.3,116.9,9,0.7,0,0,0
SESS-003165,49.1,75.6,225.8,22,3.6,0,0,0
SESS-003166,36.6,101.9,44.1,6,3.0,0,0,0
SESS-003167,53.0,51.2,224.7,10,0.1,0,0,0
SESS-003168,43.1,78.6,210.3,8,5.9,0,0,0
SESS-003169,54.3,85.6,166.1,15,13.4,0,0,0
SESS-003170,43.7,79.7,325.3,17,3.3,0,0,0
SESS-003171,35.0,62.2,178.3,10,5.8,0,0,0
SESS-003172,60.0,89.9,96.5,15,1.0,0,0,0
SESS-003173,48.8,102.1,121.2,19,1.0,0,0,0
SESS-003174,56.6,70.0,61.4,22,4.3,0,0,0
SESS-003175,43.0,125.4,169.4,20,9.0,0,0,0
SESS-003176,28.1,84.1,73.5,11,8.1,0,0,0
SESS-003177,49.8,119.7,517.6,20,8.0,0,0,0
SESS-003178,18.1,89.2,146.9,7,6.9,0,0,0
SESS-003179,18.5,77.5,79.2,16,1.9,0,0,0
SESS-003180,52.8,69.8,159.2,17,1.3,0,0,0
SESS-003181,58.1,89.3,141.6,6,12.5,0,0,0
SESS-003182,31.4,80.9,692.9,15,1.6,0,0,0
SESS-003183,26.5,87.8,112.3,11,2.3,0,1,0
SESS-003184,47.6,86.5,103.5,9,0.3,0,0,0
SESS-003185,60.8,81.8,72.0,16,2.5,0,0,0
SESS-003186,40.4,93.9,428.5,22,11.5,0,0,0
SESS-003187,48.2,65.0,137.7,8,5.9,0,0,0
SESS-003188,59.0,62.3,366.3,20,2.3,0,0,0
SESS-003189,51.9,89.3,252.1,14,0.6,0,0,0
SESS-003190,145.9,13.5,4.7,7,1874.3,4,1,1
SESS-003191,47.6,26.5,60.2,12,19.4,0,0,0
SESS-003192,49.0,62.5,82.5,21,14.6,1,0,0
SESS-003193,63.2,104.8,372.1,7,16.4,0,0,0
SESS-003194,40.5,90.4,147.2,18,3.7,0,0,0
SESS-003195,69.7,54.4,139.8,8,6.6,0,0,0
SESS-003196,54.7,83.1,421.4,22,11.8,0,0,0
SESS-003197,41.5,98.1,102.7,6,2.8,0,0,0
SESS-003198,42.1,101.2,222.7,16,0.5,0,1,0
SESS-003199,15.0,85.6,166.8,6,2.8,0,0,0
SESS-003200,60.3,101.4,225.8,12,3.7,0,0,0
SESS-003201,42.7,74.3,496.2,13,1.2,0,0,0
SESS-003202,51.1,110.4,568.6,19,8.1,0,1,0
SESS-003203,57.4,90.6,164.6,6,1.1,0,0,0
SESS-003204,52.7,55.5,327.2,16,1.1,1,0,0
SESS-003205,51.6,110.4,129.3,17,0.0,0,0,0
SESS-003206,32.5,116.2,85.5,12,2.3,0,0,0
SESS-003207,54.1,53.5,249.1,10,10.7,1,0,0
SESS-003208,52.2,74.1,261.8,11,1.4,0,0,0
SESS-003209,45.1,109.7,120.2,9,2.4,0,0,0
SESS-003210,47.2,97.3,105.2,17,0.3,0,0,0
SESS-003211,52.0,75.6,177.3,21,1.1,0,0,0
SESS-003212,28.5,106.0,78.5,15,1.6,0,0,0
SESS-003213,52.3,102.3,94.5,13,1.0,0,0,0
SESS-003214,60.3,6.6,16.7,22,1160.2,3,1,1
SESS-003215,52.0,79.2,82.5,19,4.5,0,0,0
SESS-003216,38.5,82.7,269.4,21,3.7,0,0,0
SESS-003217,35.0,77.0,186.3,9,6.7,0,0,0
SESS-003218,58.5,93.4,173.2,7,2.1,0,0,0
SESS-003219,49.7,67.6,64.4,7,2.2,0,0,0
SESS-003220,50.5,112.8,317.0,13,2.3,0,0,0
SESS-003221,34.1,61.0,127.0,8,1.7,0,0,0
SESS-003222,45.0,102.6,140.4,12,1.0,0,0,0
SESS-003223,37.6,95.0,510.2,6,9.0,0,0,0
SESS-003224,29.2,75.7,148.4,10,13.0,0,0,0
SESS-003225,86.2,10.6,32.1,12,2984.6,4,1,1
SESS-003226,49.7,65.4,365.8,15,4.4,0,0,0
SESS-003227,25.9,104.3,564.1,9,4.8,0,0,0
SESS-003228,42.0,45.6,120.8,13,14.6,0,0,0
SESS-003229,44.0,73.3,104.9,16,0.7,0,0,0
SESS-003230,48.9,50.8,35.9,8,8.8,0,0,0
SESS-003231,27.4,86.5,360.8,8,0.2,0,0,0
SESS-003232,57.3,63.2,76.5,20,2.9,0,0,0
SESS-003233,56.4,102.7,430.2,8,10.7,0,0,0
SESS-003234,53.8,121.3,96.0,14,1.8,0,0,0
SESS-003235,49.3,71.0,81.1,8,0.8,0,0,0
SESS-003236,54.9,70.3,190.7,22,25.2,1,0,0
SESS-003237,26.1,89.2,155.7,12,3.0,1,0,0
SESS-003238,37.5,75.1,213.9,19,1.4,0,0,0
SESS-003239,35.4,93.7,231.6,14,8.7,0,0,0
SESS-003240,44.5,76.0,639.0,6,0.2,1,0,0
SESS-003241,46.1,58.8,319.2,7,3.9,0,0,0
SESS-003242,60.2,53.4,141.0,9,0.1,0,0,0
SESS-003243,50.9,78.8,126.8,11,0.3,0,0,0
SESS-003244,64.1,75.0,232.2,9,2.6,0,0,0
SESS-003245,38.3,87.9,140.4,21,17.1,0,0,0
SESS-003246,33.4,83.9,221.7,13,3.8,0,0,0
SESS-003247,24.5,78.1,171.0,7,11.5,0,0,0
SESS-003248,50.0,75.9,159.2,21,11.6,0,0,0
SESS-003249,60.9,55.4,114.8,16,14.3,0,0,0
SESS-003250,65.6,89.8,201.7,7,18.2,0,0,0
SESS-003251,70.5,66.8,217.9,10,2.4,0,0,0
SESS-003252,47.2,95.5,154.0,13,0.5,0,0,0
SESS-003253,31.6,58.8,651.8,13,15.4,0,0,0
SESS-003254,66.3,95.3,199.5,14,4.3,0,0,0
SESS-003255,45.1,84.3,214.9,19,0.2,0,0,0
SESS-003256,48.8,51.0,235.9,10,4.6,0,0,0
SESS-003257,35.7,43.6,120.6,20,3.3,0,0,0
SESS-003258,55.8,66.7,177.5,18,2.1,0,0,0
SESS-003259,47.4,82.9,162.1,14,26.9,0,1,0
SESS-003260,25.4,33.7,231.8,15,2.9,0,0,0
SESS-003261,35.7,71.1,262.2,14,2.1,0,0,0
SESS-003262,39.2,78.0,451.7,7,2.8,0,0,0
SESS-003263,64.2,123.7,147.1,13,12.3,0,0,0
SESS-003264,34.9,54.7,320.5,8,3.3,0,0,0
SESS-003265,46.8,103.1,155.8,11,5.3,0,0,0
SESS-003266,46.6,102.7,677.2,6,2.8,1,0,0
SESS-003267,45.0,80.3,130.3,18,14.7,0,0,0
SESS-003268,48.2,82.4,48.6,7,8.2,0,1,0
SESS-003269,34.9,78.6,285.4,6,8.0,0,0,0
SESS-003270,51.0,73.7,146.4,16,2.6,0,0,0
SESS-003271,50.6,75.5,94.0,8,0.9,1,0,0
SESS-003272,44.4,75.7,129.0,15,3.9,0,0,0
SESS-003273,34.2,100.6,205.0,9,9.4,1,0,0
SESS-003274,49.5,73.6,670.4,22,1.1,0,0,0
SESS-003275,35.5,93.1,501.7,9,4.7,0,0,0
SESS-003276,30.1,100.2,116.8,13,0.9,0,0,0
SESS-003277,41.2,81.0,158.6,17,7.6,0,0,0
SESS-003278,48.8,89.6,120.5,15,4.1,0,0,0
SESS-003279,42.5,4.5,61.3,17,2865.3,3,1,1
SESS-003280,33.9,79.4,162.3,9,0.3,0,0,0
SESS-003281,40.5,93.0,102.9,9,0.4,0,0,0
SESS-003282,38.0,67.3,176.5,7,5.4,0,0,0
SESS-003283,57.9,80.7,236.2,7,14.0,0,0,0
SESS-003284,44.1,56.7,136.2,18,0.8,1,0,0
SESS-003285,48.7,97.9,188.6,8,1.8,0,0,0
SESS-003286,26.5,113.7,437.6,7,8.3,0,0,0
SESS-003287,53.7,92.0,329.7,8,8.2,0,0,0
SESS-003288,35.1,56.2,150.2,16,0.5,0,0,0
SESS-003289,54.1,54.8,97.1,9,2.0,0,1,0
SESS-003290,49.0,91.5,126.0,20,15.7,0,0,0
SESS-003291,31.4,93.6,104.5,14,7.3,0,0,0
SESS-003292,36.3,121.4,113.4,21,1.0,0,0,0
SESS-003293,47.0,103.4,140.5,12,11.4,0,0,0
SESS-003294,39.1,81.4,508.9,8,0.6,0,0,0
SESS-003295,36.4,56.1,100.6,6,0.0,0,0,0
SESS-003296,28.3,69.3,159.9,14,10.8,0,0,0
SESS-003297,39.5,66.2,114.7,21,3.0,0,0,0
SESS-003298,48.3,53.2,96.7,17,8.4,0,0,0
SESS-003299,47.1,63.7,346.1,19,8.4,0,0,0
SESS-003300,36.1,76.5,344.5,20,1.1,0,0,0
SESS-003301,47.7,60.5,74.8,20,2.0,0,0,0
SESS-003302,20.9,54.8,228.0,20,15.1,0,0,0
SESS-003303,47.2,126.9,219.5,10,0.4,0,0,0
SESS-003304,41.5,88.5,209.9,15,17.2,0,0,0
SESS-003305,37.0,80.8,905.0,13,1.2,0,0,0
SESS-003306,41.1,50.9,157.7,18,1.3,0,0,0
SESS-003307,48.6,59.6,39.3,17,6.2,0,0,0
SESS-003308,42.5,62.4,292.8,12,0.6,0,0,0
SESS-003309,96.6,17.3,17.8,2,1922.1,2,1,1
SESS-003310,41.7,96.4,130.4,7,11.9,0,0,0
SESS-003311,39.2,86.3,675.3,21,18.8,0,0,0
SESS-003312,27.6,96.9,205.2,14,1.5,0,0,0
SESS-003313,30.0,110.9,407.8,20,15.1,0,0,0
SESS-003314,49.5,95.2,157.0,8,3.1,0,0,0
SESS-003315,32.0,93.5,444.6,21,0.3,0,0,0
SESS-003316,50.5,108.9,90.6,12,1.1,0,0,0
SESS-003317,61.1,75.3,89.7,14,9.9,0,0,0
SESS-003318,44.4,60.4,151.2,12,4.8,0,0,0
SESS-003319,40.9,66.0,182.3,8,1.4,0,0,0
SESS-003320,43.0,108.1,364.2,6,14.3,0,0,0
SESS-003321,48.0,80.1,108.9,12,6.0,0,0,0
SESS-003322,64.3,60.4,188.8,21,4.5,0,0,0
SESS-003323,53.0,71.5,162.3,19,2.4,0,0,0
SESS-003324,47.8,95.8,634.9,15,2.9,0,0,0
SESS-003325,49.4,115.9,120.1,7,2.9,0,0,0
SESS-003326,26.5,94.6,100.1,12,1.6,0,0,0
SESS-003327,47.2,84.9,286.3,6,2.5,0,0,0
SESS-003328,62.6,87.9,264.0,20,0.8,0,0,0
SESS-003329,51.2,101.7,135.5,17,1.2,0,0,0
SESS-003330,42.2,77.4,111.6,14,24.6,0,0,0
SESS-003331,47.9,88.9,100.4,9,6.0,0,0,0
SESS-003332,41.0,111.4,125.2,21,1.0,0,0,0
SESS-003333,41.6,131.3,212.0,19,4.8,0,0,0
SESS-003334,38.7,72.6,174.7,17,3.3,0,0,0
SESS-003335,47.3,91.6,169.4,10,8.8,0,0,0
SESS-003336,57.7,36.6,116.6,10,2.4,1,0,0
SESS-003337,47.0,111.6,160.4,19,0.9,0,0,0
SESS-003338,30.8,32.9,159.4,16,5.7,1,0,0
SESS-003339,55.8,80.6,347.4,15,2.1,0,0,0
SESS-003340,44.1,67.4,334.1,10,11.6,0,0,0
SESS-003341,51.1,112.5,138.9,13,0.1,0,0,0
SESS-003342,36.8,79.1,329.3,22,8.9,0,0,0
SESS-003343,28.9,76.3,390.9,17,7.3,0,0,0
SESS-003344,22.5,80.8,452.1,8,3.7,0,0,0
SESS-003345,33.6,100.7,231.8,7,7.8,0,0,0
SESS-003346,52.0,71.8,431.9,11,5.5,0,0,0
SESS-003347,40.9,85.0,189.6,14,0.4,1,0,0
SESS-003348,46.2,95.2,173.6,15,2.4,0,0,0
SESS-003349,62.2,69.4,89.5,19,3.5,0,0,0
SESS-003350,46.2,26.8,148.7,21,1.4,0,0,0
SESS-003351,51.6,94.2,111.0,17,4.0,1,0,0
SESS-003352,36.7,52.0,410.9,18,0.2,0,0,0
SESS-003353,57.4,95.3,1114.3,19,4.6,0,0,0
SESS-003354,38.1,71.1,115.7,18,1.8,0,0,0
SESS-003355,47.7,82.0,189.0,17,11.3,0,0,0
SESS-003356,98.5,8.3,18.5,2,3597.8,5,1,1
SESS-003357,55.8,31.5,137.2,19,8.7,0,0,0
SESS-003358,35.0,20.6,312.2,10,2515.3,3,1,1
SESS-003359,48.0,88.4,139.4,16,6.4,0,0,0
SESS-003360,54.7,107.3,350.2,20,3.9,0,0,0
SESS-003361,41.6,77.6,128.3,6,11.7,0,0,0
SESS-003362,41.3,89.3,352.6,12,2.0,0,0,0
SESS-003363,38.2,73.3,97.0,15,2.1,0,0,0
SESS-003364,59.3,39.6,245.2,7,6.8,0,0,0
SESS-003365,135.4,15.2,5.0,8,568.1,1,1,1
SESS-003366,51.0,70.3,130.0,17,7.1,0,0,0
SESS-003367,39.7,92.0,125.7,21,1.8,0,0,0
SESS-003368,73.1,15.8,13.1,15,3991.0,3,1,1
SESS-003369,25.5,116.8,166.2,7,7.8,0,0,0
SESS-003370,39.1,64.9,271.9,7,7.2,0,0,0
SESS-003371,62.9,119.1,161.7,8,0.6,0,0,0
SESS-003372,47.1,79.1,209.5,6,7.1,0,0,0
SESS-003373,48.9,64.0,214.0,21,1.7,0,0,0
SESS-003374,40.4,57.1,219.2,6,0.2,0,0,0
SESS-003375,34.8,81.5,196.8,7,3.7,0,1,0
SESS-003376,45.9,75.5,418.2,22,4.1,0,0,0
SESS-003377,50.4,96.6,422.0,22,5.3,0,0,0
SESS-003378,35.8,97.5,110.9,10,0.6,1,0,0
SESS-003379,43.3,49.6,183.9,11,5.8,1,0,0
SESS-003380,47.1,94.9,154.8,7,0.5,0,0,0
SESS-003381,47.4,52.0,310.2,18,4.2,1,0,0
SESS-003382,32.8,90.9,109.3,13,0.8,0,0,0
SESS-003383,54.4,75.2,116.4,16,5.5,0,0,0
SESS-003384,59.5,49.0,418.1,22,3.4,1,0,0
SESS-003385,52.8,65.3,148.8,7,10.6,0,0,0
SESS-003386,56.7,115.6,171.2,11,8.5,0,0,0
SESS-003387,71.3,127.0,182.2,18,4.7,0,0,0
SESS-003388,71.6,35.3,39.0,21,3562.9,3,1,1
SESS-003389,44.3,68.7,157.1,21,0.9,0,0,0
SESS-003390,30.2,95.6,152.8,22,0.5,0,0,0
SESS-003391,38.8,76.1,180.3,15,4.8,0,0,0
SESS-003392,45.4,63.7,328.3,10,3.0,0,0,0
SESS-003393,45.9,80.3,129.4,6,0.3,0,0,0
SESS-003394,70.2,121.1,166.6,17,2.2,0,0,0
SESS-003395,28.4,81.5,725.8,19,10.8,0,0,0
SESS-003396,48.4,76.5,86.8,17,0.7,0,0,0
SESS-003397,52.3,86.9,215.2,11,1.9,0,0,0
SESS-003398,58.8,93.8,49.4,11,7.2,0,0,0
SESS-003399,38.3,34.6,312.0,6,3.8,0,0,0
SESS-003400,39.2,82.0,251.8,10,1.7,0,0,0
SESS-003401,41.3,82.6,424.1,20,1.8,0,0,0
SESS-003402,35.4,113.8,139.7,16,0.3,0,0,0
SESS-003403,43.2,108.9,213.5,12,9.3,0,0,0
SESS-003404,39.4,70.8,187.4,16,4.2,0,0,0
SESS-003405,58.1,66.6,311.5,18,1.6,0,0,0
SESS-003406,50.6,80.1,149.9,9,14.2,0,0,0
SESS-003407,33.8,76.2,110.2,19,1.5,0,0,0
SESS-003408,56.4,81.7,53.1,8,5.6,0,0,0
SESS-003409,38.3,78.6,240.8,6,0.6,0,0,0
SESS-003410,39.3,79.2,253.5,18,0.6,0,0,0
SESS-003411,39.4,59.4,117.0,9,1.1,0,0,0
SESS-003412,49.3,65.6,84.0,12,0.7,0,0,0
SESS-003413,48.3,94.2,156.9,12,4.3,1,0,0
SESS-003414,50.5,89.4,98.4,11,3.5,0,0,0
SESS-003415,73.0,37.0,12.5,14,2212.6,3,1,1
SESS-003416,49.4,70.5,36.9,8,3.4,0,0,0
SESS-003417,68.9,96.1,150.2,11,6.0,0,0,0
SESS-003418,45.1,75.8,390.6,19,1.8,0,0,0
SESS-003419,31.8,67.3,264.7,22,2.4,1,0,0
SESS-003420,38.2,78.7,77.0,15,2.9,0,0,0
SESS-003421,65.2,90.0,234.2,15,5.4,0,0,0
SESS-003422,67.3,69.2,334.1,13,5.8,0,0,0
SESS-003423,54.9,77.5,584.0,15,2.4,0,0,0
SESS-003424,37.6,46.3,335.6,8,6.0,0,0,0
SESS-003425,31.8,56.9,209.9,21,1.2,0,0,0
SESS-003426,55.7,35.2,143.0,13,3.3,0,0,0
SESS-003427,47.0,58.2,244.0,22,3.2,0,1,0
SESS-003428,56.0,69.2,74.6,17,2.3,1,0,0
